student_id,first_name,last_name,sex,date_of_birth,grade,status,contract_rate,created,updated
505,James,Hill,M,2008-06-01,12,Inactive,120,2024-10-15 18:00:00,2025-11-26 00:00:00
506,Ezra,Young,M,2008-01-25,11,Active,120,2024-10-16 18:00:00,2025-09-24 00:00:00
507,Claire,Moore,F,2008-04-07,10,Inactive,120,2024-10-16 15:00:00,2025-02-26 00:00:00
508,Samuel,Brown,M,2008-05-06,12,Inactive,120,2024-10-18 15:00:00,2025-10-21 00:00:00
509,Jack,Robinson,M,2008-03-14,12,Inactive,120,2024-10-18 13:00:00,2025-11-28 00:00:00
510,Lincoln,Rodriguez,M,2008-07-18,10,Inactive,120,2024-10-19 18:00:00,2025-03-01 00:00:00
511,Brooklyn,Flores,F,2009-04-11,10,Inactive,120,2024-10-19 15:00:00,2025-03-11 00:00:00
512,Emily,Mitchell,F,2007-05-13,12,Active,120,2024-10-20 16:00:00,2025-09-07 00:00:00
513,Isaac,Johnson,M,2009-04-26,9,Inactive,120,2024-10-21 16:00:00,2024-10-28 00:00:00
514,Michael,Williams,M,2007-01-04,11,Inactive,120,2024-10-22 15:00:00,2025-03-04 00:00:00
515,Jacob,Roberts,M,2007-02-16,12,Inactive,120,2024-10-23 17:00:00,2025-09-09 00:00:00
516,Luca,Moore,M,2007-02-10,12,Inactive,120,2024-10-23 15:00:00,2025-09-21 00:00:00
517,Brooklyn,Harris,F,2012-12-18,6,Inactive,120,2024-10-26 14:00:00,2025-03-08 00:00:00
518,James,Gonzalez,M,2007-07-25,12,Inactive,120,2024-10-26 15:00:00,2025-09-29 00:00:00
519,Michael,Sanchez,M,2009-06-20,9,Inactive,120,2024-10-27 14:00:00,2025-03-09 00:00:00
520,Logan,Green,M,2012-11-08,6,Inactive,120,2024-10-27 16:00:00,2025-03-09 00:00:00
521,Emma,Wright,F,2012-01-01,8,Inactive,120,2024-10-28 13:00:00,2025-09-28 00:00:00
522,Logan,Scott,M,2007-02-20,11,Inactive,120,2024-10-29 13:00:00,2025-03-11 00:00:00
523,Charles,Campbell,M,2009-02-17,10,Inactive,120,2024-10-29 16:00:00,2025-09-08 00:00:00
524,Henry,Robinson,M,2007-10-10,11,Inactive,120,2024-10-30 16:00:00,2024-11-06 00:00:00
525,Maya,Miller,F,2011-02-22,8,Active,120,2024-10-30 18:00:00,2025-11-04 00:00:00
526,Emily,Mitchell,F,2007-04-20,12,Inactive,120,2024-10-31 16:00:00,2025-10-14 00:00:00
527,Aubrey,Torres,F,2011-10-11,8,Inactive,120,2024-11-01 14:00:00,2025-09-19 00:00:00
528,Aria,Lopez,F,2009-10-17,9,Inactive,120,2024-11-01 18:00:00,2025-03-14 00:00:00
529,Bella,Scott,F,2007-04-14,12,Inactive,120,2024-11-02 14:00:00,2025-09-23 00:00:00
530,Ezra,Mitchell,M,2011-04-21,7,Inactive,120,2024-11-02 13:00:00,2025-03-15 00:00:00
531,Lily,Green,F,2009-03-15,10,Inactive,120,2024-11-03 15:00:00,2025-09-22 00:00:00
532,Elijah,Rodriguez,M,2011-01-02,7,Inactive,120,2024-11-03 14:00:00,2025-03-16 00:00:00
533,Nova,Jones,F,2007-02-18,12,Inactive,120,2024-11-04 17:00:00,2025-11-13 00:00:00
534,Jack,Martinez,M,2007-12-12,12,Inactive,120,2024-11-04 15:00:00,2025-09-11 00:00:00
535,Grace,Miller,F,2008-03-08,12,Inactive,120,2024-11-05 15:00:00,2025-11-19 00:00:00
536,Savannah,Lee,F,2012-09-18,7,Inactive,120,2024-11-06 16:00:00,2025-09-09 00:00:00
537,Luca,Davis,M,2007-09-12,12,Inactive,120,2024-11-07 14:00:00,2024-12-02 00:00:00
538,Hannah,Garcia,F,2007-10-20,11,Inactive,120,2024-11-07 18:00:00,2024-11-14 00:00:00
539,Ezra,Lewis,M,2011-02-08,7,Inactive,120,2024-11-08 15:00:00,2025-03-21 00:00:00
540,Evelyn,Martinez,F,2008-03-19,10,Inactive,120,2024-11-09 17:00:00,2024-11-16 00:00:00
541,Olivia,Williams,F,2011-08-20,7,Inactive,120,2024-11-09 16:00:00,2025-03-22 00:00:00
542,Nova,Robinson,F,2009-12-13,9,Inactive,120,2024-11-12 16:00:00,2025-03-25 00:00:00
543,Liam,Clark,M,2012-01-16,6,Inactive,120,2024-11-12 15:00:00,2025-03-25 00:00:00
544,Hannah,Young,F,2009-01-09,10,Inactive,120,2024-11-13 17:00:00,2025-10-22 00:00:00
545,Abigail,White,F,2007-11-15,12,Active,120,2024-11-13 14:00:00,2025-09-23 00:00:00
546,Skylar,Thompson,F,2008-10-27,11,Inactive,120,2024-11-14 14:00:00,2025-12-07 00:00:00
547,Carter,Moore,M,2008-01-04,12,Inactive,120,2024-11-14 18:00:00,2025-11-19 00:00:00
548,Lily,Perez,F,2008-03-28,10,Inactive,120,2024-11-15 14:00:00,2025-02-07 00:00:00
549,James,Moore,M,2008-11-26,11,Inactive,120,2024-11-15 13:00:00,2025-11-20 00:00:00
550,Penelope,Green,F,2008-02-11,10,Inactive,120,2024-11-16 14:00:00,2025-03-29 00:00:00
551,Aubrey,Clark,F,2008-11-26,10,Inactive,120,2024-11-16 13:00:00,2024-11-23 00:00:00
552,Hazel,Davis,F,2008-01-05,11,Inactive,120,2024-11-17 15:00:00,2025-10-21 00:00:00
553,Benjamin,Jones,M,2009-11-03,11,Inactive,120,2024-11-17 16:00:00,2025-09-28 00:00:00
554,Samantha,Miller,F,2011-03-18,9,Inactive,120,2024-11-18 16:00:00,2025-11-26 00:00:00
555,Jackson,Harris,M,2012-05-14,7,Inactive,120,2024-11-19 17:00:00,2025-10-08 00:00:00
556,Mia,Hill,F,2007-08-07,12,Inactive,120,2024-11-19 14:00:00,2025-10-23 00:00:00
557,Hudson,Martin,M,2009-05-01,9,Inactive,120,2024-11-20 13:00:00,2024-11-27 00:00:00
558,Abigail,Hill,F,2009-11-16,11,Inactive,120,2024-11-20 17:00:00,2025-09-26 00:00:00
559,Sophia,Anderson,F,2008-05-06,12,Inactive,120,2024-11-21 15:00:00,2025-09-29 00:00:00
560,Avery,Wright,F,2012-02-03,6,Inactive,120,2024-11-21 13:00:00,2025-04-03 00:00:00
561,Violet,Moore,F,2011-05-26,7,Inactive,120,2024-11-22 18:00:00,2024-11-29 00:00:00
562,Avery,Gonzalez,F,2008-05-02,10,Inactive,120,2024-11-23 18:00:00,2024-11-30 00:00:00
563,Amelia,Roberts,F,2009-12-25,11,Inactive,120,2024-11-28 14:00:00,2025-12-02 00:00:00
564,Mateo,Miller,M,2008-10-02,10,Inactive,120,2024-11-29 18:00:00,2025-04-11 00:00:00
565,Samantha,Green,F,2008-01-03,10,Inactive,120,2024-11-30 13:00:00,2025-04-12 00:00:00
566,Bella,Thomas,F,2012-02-24,7,Inactive,120,2024-11-30 15:00:00,2025-11-08 00:00:00
567,Benjamin,Walker,M,2008-05-20,11,Active,120,2024-12-04 13:00:00,2025-09-16 00:00:00
568,Benjamin,Scott,M,2009-06-23,9,Inactive,120,2024-12-06 13:00:00,2025-04-11 00:00:00
569,Luke,Baker,M,2011-04-23,8,Inactive,120,2024-12-07 13:00:00,2025-10-13 00:00:00
570,Luke,Lopez,M,2008-02-26,11,Inactive,120,2024-12-07 17:00:00,2025-09-13 00:00:00
571,Amelia,Carter,F,2008-09-22,12,Inactive,120,2024-12-08 14:00:00,2025-11-05 00:00:00
572,Hannah,Anderson,F,2009-08-21,9,Inactive,120,2024-12-09 16:00:00,2025-04-21 00:00:00
573,Anthony,Thomas,M,2009-06-02,9,Inactive,120,2024-12-12 14:00:00,2024-12-19 00:00:00
574,Nova,Brown,F,2007-11-22,11,Inactive,120,2024-12-14 16:00:00,2025-04-26 00:00:00
575,Nora,Perez,F,2007-02-18,11,Inactive,120,2024-12-15 17:00:00,2025-04-27 00:00:00
576,Sofia,Hall,F,2011-09-18,9,Active,120,2024-12-16 13:00:00,2025-10-15 00:00:00
577,Elias,Sanchez,M,2008-06-25,10,Inactive,120,2024-12-16 13:00:00,2025-01-27 00:00:00
578,Caroline,Hill,F,2009-02-08,9,Inactive,120,2024-12-17 13:00:00,2025-04-29 00:00:00
579,Lily,Flores,F,2007-11-12,12,Inactive,120,2024-12-17 15:00:00,2025-11-17 00:00:00
580,Paisley,Adams,F,2007-06-21,11,Inactive,120,2024-12-19 13:00:00,2025-05-01 00:00:00
581,Isabella,Hernandez,F,2009-07-15,9,Inactive,120,2024-12-19 18:00:00,2025-05-01 00:00:00
582,Dylan,Perez,M,2008-06-02,10,Inactive,120,2024-12-21 13:00:00,2024-12-28 00:00:00
583,Zoey,Roberts,F,2008-03-10,10,Inactive,120,2024-12-21 16:00:00,2025-04-26 00:00:00
584,Lucy,Anderson,F,2008-06-07,10,Inactive,120,2024-12-22 14:00:00,2025-05-04 00:00:00
585,Brooklyn,Hill,F,2011-03-03,7,Inactive,120,2024-12-26 17:00:00,2025-05-08 00:00:00
586,Sebastian,Nelson,M,2011-03-27,8,Inactive,120,2024-12-27 13:00:00,2025-11-24 00:00:00
587,Liam,Wright,M,2008-09-15,12,Inactive,120,2024-12-29 16:00:00,2025-10-23 00:00:00
588,Joseph,Torres,M,2008-04-27,11,Active,120,2024-12-29 13:00:00,2025-09-05 00:00:00
589,Sofia,Allen,F,2007-07-10,11,Inactive,120,2024-12-30 13:00:00,2025-05-12 00:00:00
590,Levi,Lewis,M,2008-05-20,10,Inactive,120,2024-12-30 16:00:00,2025-01-20 00:00:00
591,Jayden,Miller,M,2013-12-05,8,Active,120,2025-01-04 18:00:00,2025-09-23 00:00:00
592,Ezra,Robinson,M,2010-05-18,9,Inactive,120,2025-01-04 14:00:00,2025-05-17 00:00:00
593,Jayden,Brown,M,2009-09-17,10,Inactive,120,2025-01-05 18:00:00,2025-02-16 00:00:00
594,Avery,Rivera,F,2012-03-27,7,Inactive,120,2025-01-05 17:00:00,2025-05-25 00:00:00
595,Benjamin,Adams,M,2008-06-22,11,Inactive,120,2025-01-06 15:00:00,2025-06-09 00:00:00
596,Luca,Hill,M,2008-05-02,11,Inactive,120,2025-01-10 14:00:00,2025-05-23 00:00:00
597,Elizabeth,Gonzalez,F,2009-10-19,11,Inactive,120,2025-01-10 16:00:00,2025-09-09 00:00:00
598,Ellie,Thomas,F,2013-05-11,6,Inactive,120,2025-01-12 18:00:00,2025-05-25 00:00:00
599,Hazel,Baker,F,2012-10-26,7,Inactive,120,2025-01-12 18:00:00,2025-02-09 00:00:00
600,Chloe,Thompson,F,2010-11-02,10,Inactive,120,2025-01-13 13:00:00,2025-09-30 00:00:00
601,Avery,Young,F,2009-02-20,10,Inactive,120,2025-01-13 15:00:00,2025-05-26 00:00:00
602,Luca,Allen,M,2009-02-18,10,Inactive,120,2025-01-17 17:00:00,2025-05-30 00:00:00
603,Olivia,Harris,F,2012-05-28,7,Inactive,120,2025-01-17 17:00:00,2025-05-30 00:00:00
604,Amelia,Allen,F,2009-06-06,12,Inactive,120,2025-01-23 15:00:00,2025-10-20 00:00:00
605,Paisley,Walker,F,2008-10-24,12,Active,120,2025-01-24 13:00:00,2025-11-01 00:00:00
606,Jack,Roberts,M,2010-06-25,10,Inactive,120,2025-01-24 15:00:00,2025-09-12 00:00:00
607,Daniel,Taylor,M,2009-11-25,10,Inactive,120,2025-01-25 16:00:00,2025-07-05 00:00:00
608,Wyatt,Ramirez,M,2013-01-20,6,Inactive,120,2025-01-25 18:00:00,2025-06-07 00:00:00
609,Abigail,Rivera,F,2009-02-08,10,Inactive,120,2025-02-02 17:00:00,2025-05-18 00:00:00
610,Michael,Wilson,M,2010-05-15,10,Inactive,120,2025-02-02 18:00:00,2025-10-21 00:00:00
611,Levi,White,M,2008-03-22,11,Inactive,120,2025-02-04 16:00:00,2025-07-08 00:00:00
612,Skylar,Taylor,F,2010-02-01,9,Inactive,120,2025-02-04 13:00:00,2025-05-20 00:00:00
613,John,Nelson,M,2010-12-16,9,Inactive,120,2025-02-05 13:00:00,2025-06-25 00:00:00
614,Ethan,Hall,M,2013-03-08,6,Inactive,120,2025-02-05 16:00:00,2025-02-19 00:00:00
615,Bella,Wilson,F,2012-05-12,7,Inactive,120,2025-02-06 14:00:00,2025-06-19 00:00:00
616,Ellie,Nelson,F,2010-12-24,9,Inactive,120,2025-02-06 17:00:00,2025-06-05 00:00:00
617,Savannah,Garcia,F,2008-05-27,11,Inactive,120,2025-02-07 15:00:00,2025-03-28 00:00:00
618,Zoey,Mitchell,F,2012-07-04,7,Inactive,120,2025-02-07 13:00:00,2025-06-20 00:00:00
619,Wyatt,Harris,M,2010-09-01,9,Inactive,120,2025-02-09 15:00:00,2025-06-22 00:00:00
620,Nora,Miller,F,2008-09-21,11,Inactive,120,2025-02-09 16:00:00,2025-04-06 00:00:00
621,Anthony,Flores,M,2013-07-08,9,Inactive,120,2025-02-10 16:00:00,2025-10-01 00:00:00
622,Chloe,Harris,F,2009-08-18,10,Inactive,120,2025-02-10 15:00:00,2025-05-05 00:00:00
623,Elijah,King,M,2013-11-26,6,Inactive,120,2025-02-11 16:00:00,2025-06-24 00:00:00
624,Julian,Lewis,M,2008-04-27,12,Inactive,120,2025-02-11 16:00:00,2025-10-23 00:00:00
625,Carter,Hernandez,M,2009-11-12,10,Inactive,120,2025-02-12 18:00:00,2025-07-09 00:00:00
626,Penelope,Clark,F,2010-05-17,9,Inactive,120,2025-02-12 15:00:00,2025-06-25 00:00:00
627,Caroline,Nelson,F,2013-04-09,6,Inactive,120,2025-02-15 17:00:00,2025-06-21 00:00:00
628,Samantha,Hall,F,2008-08-06,11,Inactive,120,2025-02-15 17:00:00,2025-06-28 00:00:00
629,Mason,Nguyen,M,2009-10-06,10,Inactive,120,2025-02-16 15:00:00,2025-06-29 00:00:00
630,John,Smith,M,2008-01-14,11,Inactive,120,2025-02-16 16:00:00,2025-06-29 00:00:00
631,Sofia,Anderson,F,2008-11-05,12,Active,120,2025-02-17 18:00:00,2025-10-07 00:00:00
632,Olivia,Green,F,2013-11-15,7,Inactive,120,2025-02-17 15:00:00,2025-09-10 00:00:00
633,Ellie,Green,F,2010-03-07,9,Inactive,120,2025-02-20 16:00:00,2025-05-08 00:00:00
634,John,Lee,M,2008-06-03,11,Inactive,120,2025-02-22 18:00:00,2025-07-05 00:00:00
635,Anna,Walker,F,2010-09-03,9,Inactive,120,2025-02-22 17:00:00,2025-07-05 00:00:00
636,Ellie,Walker,F,2009-02-15,10,Inactive,120,2025-02-23 17:00:00,2025-07-06 00:00:00
637,Elizabeth,Young,F,2008-03-18,12,Inactive,120,2025-02-23 17:00:00,2025-10-21 00:00:00
638,John,Brown,M,2012-10-25,7,Inactive,120,2025-02-24 18:00:00,2025-07-07 00:00:00
639,Scarlet,Rodriguez,F,2010-12-26,9,Inactive,120,2025-02-25 17:00:00,2025-05-13 00:00:00
640,Chloe,Anderson,F,2008-07-24,12,Inactive,120,2025-02-25 14:00:00,2025-11-08 00:00:00
641,Ethan,Davis,M,2012-12-09,7,Inactive,120,2025-02-26 14:00:00,2025-07-09 00:00:00
642,Genesis,Ramirez,F,2010-04-15,9,Inactive,120,2025-02-26 16:00:00,2025-06-04 00:00:00
643,Avery,Lee,F,2012-11-17,9,Inactive,120,2025-03-01 16:00:00,2025-11-29 00:00:00
644,Skylar,Lopez,F,2010-06-14,9,Inactive,120,2025-03-02 13:00:00,2025-07-13 00:00:00
645,Scarlet,Carter,F,2009-04-26,11,Inactive,120,2025-03-04 14:00:00,2025-12-07 00:00:00
646,Sophia,Lewis,F,2008-01-12,11,Inactive,120,2025-03-04 18:00:00,2025-05-27 00:00:00
647,John,Lopez,M,2008-04-01,11,Inactive,120,2025-03-07 18:00:00,2025-06-27 00:00:00
648,Amelia,Thompson,F,2009-04-14,11,Active,120,2025-03-07 18:00:00,2025-11-05 00:00:00
649,Stella,Thomas,F,2009-01-07,12,Inactive,120,2025-03-08 13:00:00,2025-09-23 00:00:00
650,Claire,Rodriguez,F,2012-09-05,7,Inactive,120,2025-03-08 17:00:00,2025-06-28 00:00:00
651,Ethan,Nelson,M,2008-09-22,11,Inactive,120,2025-03-12 13:00:00,2025-06-04 00:00:00
652,Leah,Miller,F,2010-03-11,9,Inactive,120,2025-03-12 14:00:00,2025-06-25 00:00:00
653,Elizabeth,Torres,F,2012-12-24,8,Active,120,2025-03-13 13:00:00,2025-10-11 00:00:00
654,James,Allen,M,2009-11-17,11,Inactive,120,2025-03-13 14:00:00,2025-11-05 00:00:00
655,Claire,Scott,F,2008-06-02,11,Inactive,120,2025-03-14 13:00:00,2025-07-25 00:00:00
656,Grace,Mitchell,F,2008-07-11,11,Inactive,120,2025-03-14 17:00:00,2025-07-25 00:00:00
657,Ezra,Sanchez,M,2008-04-25,12,Inactive,120,2025-03-15 17:00:00,2025-10-29 00:00:00
658,Jack,Robinson,M,2008-07-04,11,Inactive,120,2025-03-16 17:00:00,2025-06-08 00:00:00
659,Leah,Martinez,F,2010-12-18,9,Inactive,120,2025-03-16 18:00:00,2025-07-27 00:00:00
660,David,Smith,M,2009-04-04,11,Inactive,120,2025-03-17 17:00:00,2025-09-14 00:00:00
661,Jackson,Harris,M,2008-03-22,11,Inactive,120,2025-03-18 13:00:00,2025-07-29 00:00:00
662,Anthony,Miller,M,2012-01-26,7,Inactive,120,2025-03-21 14:00:00,2025-08-01 00:00:00
663,Jacob,Hernandez,M,2008-01-08,12,Inactive,120,2025-03-21 17:00:00,2025-10-02 00:00:00
664,Aria,Robinson,F,2009-08-02,11,Inactive,120,2025-03-22 13:00:00,2025-09-24 00:00:00
665,Elijah,Ramirez,M,2012-01-17,8,Inactive,120,2025-03-23 13:00:00,2025-10-03 00:00:00
666,Isabella,Hill,F,2009-01-07,11,Inactive,120,2025-03-23 15:00:00,2025-10-04 00:00:00
667,Josiah,Martinez,M,2010-03-03,10,Active,120,2025-03-24 15:00:00,2025-09-05 00:00:00
668,Matthew,Ramirez,M,2012-10-21,7,Inactive,120,2025-03-24 13:00:00,2025-06-09 00:00:00
669,Genesis,Wilson,F,2009-08-15,10,Inactive,120,2025-03-25 17:00:00,2025-08-05 00:00:00
670,Zoey,Smith,F,2008-02-01,11,Inactive,120,2025-03-25 14:00:00,2025-07-01 00:00:00
671,Stella,Baker,F,2010-09-21,10,Inactive,120,2025-03-27 14:00:00,2025-10-09 00:00:00
672,Luke,Jones,M,2009-02-10,12,Inactive,120,2025-03-27 14:00:00,2025-10-26 00:00:00
673,Aria,Jackson,F,2009-10-22,10,Inactive,120,2025-03-29 18:00:00,2025-08-09 00:00:00
674,Amelia,Miller,F,2009-11-27,12,Inactive,120,2025-03-29 17:00:00,2025-09-21 00:00:00
675,Logan,Sanchez,M,2010-10-17,9,Inactive,120,2025-03-30 14:00:00,2025-06-15 00:00:00
676,Sebastian,Hall,M,2008-03-09,12,Active,120,2025-04-01 18:00:00,2025-10-08 00:00:00
677,Leah,White,F,2009-03-12,12,Active,120,2025-04-01 15:00:00,2025-10-26 00:00:00
678,Maya,Allen,F,2012-04-21,7,Inactive,120,2025-04-02 15:00:00,2025-04-16 00:00:00
679,Henry,Miller,M,2009-03-01,11,Inactive,120,2025-04-02 17:00:00,2025-11-28 00:00:00
680,Carter,Martinez,M,2008-05-15,11,Inactive,120,2025-04-04 14:00:00,2025-08-15 00:00:00
681,Mia,Lee,F,2012-04-19,8,Inactive,120,2025-04-04 17:00:00,2025-10-10 00:00:00
682,Bella,Lee,F,2009-07-22,11,Active,120,2025-04-08 17:00:00,2025-11-18 00:00:00
683,Ava,Harris,F,2008-11-21,11,Inactive,120,2025-04-08 13:00:00,2025-07-08 00:00:00
684,Evelyn,Torres,F,2012-12-27,7,Inactive,120,2025-04-10 17:00:00,2025-05-15 00:00:00
685,Josiah,Martin,M,2012-03-03,7,Inactive,120,2025-04-12 16:00:00,2025-07-05 00:00:00
686,Caroline,Rivera,F,2009-01-26,10,Inactive,120,2025-04-12 18:00:00,2025-07-05 00:00:00
687,Caroline,Lewis,F,2010-10-01,10,Inactive,120,2025-04-13 16:00:00,2025-10-09 00:00:00
688,Maya,Flores,F,2009-11-20,10,Inactive,120,2025-04-13 17:00:00,2025-08-24 00:00:00
689,Isabella,Wilson,F,2010-10-12,9,Inactive,120,2025-04-15 17:00:00,2025-08-26 00:00:00
690,Hazel,Brown,F,2009-08-16,12,Inactive,120,2025-04-15 17:00:00,2025-09-26 00:00:00
691,Ezra,Perez,M,2010-08-26,11,Inactive,120,2025-04-17 16:00:00,2025-10-27 00:00:00
692,Isaac,Perez,M,2009-07-23,11,Active,120,2025-04-17 18:00:00,2025-10-12 00:00:00
693,Grace,Young,F,2009-11-28,11,Inactive,120,2025-04-19 15:00:00,2025-09-14 00:00:00
694,Samuel,Lee,M,2010-07-23,10,Active,120,2025-04-19 16:00:00,2025-09-17 00:00:00
695,Penelope,Thomas,F,2008-02-01,12,Inactive,120,2025-04-24 13:00:00,2025-09-11 00:00:00
696,Michael,Green,M,2008-09-20,12,Inactive,120,2025-04-24 18:00:00,2025-12-05 00:00:00
697,Emma,Lopez,F,2010-02-20,9,Inactive,120,2025-04-27 14:00:00,2025-07-06 00:00:00
698,Lincoln,Harris,M,2009-05-21,11,Active,120,2025-04-27 14:00:00,2025-09-30 00:00:00
699,Claire,Jackson,F,2013-12-05,7,Active,120,2025-05-02 18:00:00,2025-11-16 00:00:00
700,Anna,Ramirez,F,2010-06-22,9,Inactive,120,2025-05-02 13:00:00,2025-06-20 00:00:00
701,Josiah,Smith,M,2008-11-17,11,Inactive,120,2025-05-03 18:00:00,2025-09-13 00:00:00
702,Victoria,Ramirez,F,2010-11-11,10,Inactive,120,2025-05-03 14:00:00,2025-09-30 00:00:00
703,Aurora,Brown,F,2010-06-15,10,Active,120,2025-05-04 16:00:00,2025-10-24 00:00:00
704,Mason,Smith,M,2008-11-01,12,Inactive,120,2025-05-05 15:00:00,2025-09-29 00:00:00
705,Daniel,Rodriguez,M,2008-01-21,11,Inactive,120,2025-05-05 18:00:00,2025-05-19 00:00:00
706,Skylar,Lewis,F,2013-06-15,8,Inactive,120,2025-05-06 13:00:00,2025-11-23 00:00:00
707,Zoey,Nguyen,F,2009-04-15,11,Inactive,120,2025-05-07 13:00:00,2025-09-24 00:00:00
708,Bella,Jackson,F,2010-11-26,10,Inactive,120,2025-05-07 13:00:00,2025-11-21 00:00:00
709,Violet,Gonzalez,F,2009-04-16,11,Inactive,120,2025-05-09 17:00:00,2025-11-26 00:00:00
710,Aubrey,Jackson,F,2008-06-28,11,Inactive,120,2025-05-09 14:00:00,2025-09-19 00:00:00
711,Anna,White,F,2013-11-24,6,Inactive,120,2025-05-10 16:00:00,2025-09-20 00:00:00
712,Theodore,Smith,M,2013-10-01,6,Inactive,120,2025-05-10 17:00:00,2025-09-20 00:00:00
713,Scarlett,Wright,F,2012-08-23,7,Inactive,120,2025-05-11 13:00:00,2025-09-21 00:00:00
714,Matthew,Hall,M,2013-04-02,9,Active,120,2025-05-11 15:00:00,2025-09-30 00:00:00
715,Michael,Rodriguez,M,2013-03-27,7,Inactive,120,2025-05-13 18:00:00,2025-11-11 00:00:00
716,Samantha,Perez,F,2010-06-18,9,Inactive,120,2025-05-13 13:00:00,2025-06-24 00:00:00
717,Mia,Flores,F,2010-05-26,10,Inactive,120,2025-05-14 13:00:00,2025-11-28 00:00:00
718,Emma,Allen,F,2009-10-02,11,Inactive,120,2025-05-14 17:00:00,2025-10-21 00:00:00
719,Scarlett,Rodriguez,F,2009-01-04,12,Active,120,2025-05-15 14:00:00,2025-10-31 00:00:00
720,Hannah,Miller,F,2009-12-28,10,Inactive,120,2025-05-15 15:00:00,2025-09-25 00:00:00
721,Sophia,Baker,F,2008-04-04,11,Inactive,120,2025-05-16 16:00:00,2025-09-26 00:00:00
722,Daniel,Robinson,M,2012-02-12,8,Inactive,120,2025-05-16 15:00:00,2025-11-27 00:00:00
723,Henry,Lewis,M,2008-10-16,11,Inactive,120,2025-05-19 16:00:00,2025-05-26 00:00:00
724,Hannah,Hernandez,F,2012-12-01,7,Inactive,120,2025-05-19 18:00:00,2025-09-29 00:00:00
725,Victoria,Lopez,F,2009-06-08,11,Inactive,120,2025-05-20 17:00:00,2025-10-19 00:00:00
726,Mateo,Wright,M,2008-02-22,11,Inactive,120,2025-05-20 17:00:00,2025-09-30 00:00:00
727,Jayden,Taylor,M,2013-10-02,6,Inactive,120,2025-05-22 14:00:00,2025-10-02 00:00:00
728,Victoria,Miller,F,2008-12-23,12,Inactive,120,2025-05-22 17:00:00,2025-11-11 00:00:00
729,Willow,Robinson,F,2008-04-22,11,Inactive,120,2025-05-23 13:00:00,2025-10-03 00:00:00
730,Thomas,Nguyen,M,2008-01-16,12,Active,120,2025-05-23 15:00:00,2025-09-23 00:00:00
731,Lucas,Lopez,M,2010-06-08,12,Inactive,120,2025-05-24 18:00:00,2025-11-04 00:00:00
732,William,Nguyen,M,2008-09-08,11,Inactive,120,2025-05-24 15:00:00,2025-10-04 00:00:00
733,Emilia,Miller,F,2008-06-24,12,Inactive,120,2025-05-25 16:00:00,2025-10-18 00:00:00
734,Emily,Garcia,F,2010-05-04,9,Inactive,120,2025-05-25 16:00:00,2025-10-05 00:00:00
735,Henry,Hernandez,M,2008-02-09,12,Active,120,2025-05-26 18:00:00,2025-11-25 00:00:00
736,Violet,Martin,F,2012-07-17,7,Inactive,120,2025-05-26 15:00:00,2025-06-16 00:00:00
737,Amelia,Rivera,F,2008-03-16,11,Inactive,120,2025-05-27 16:00:00,2025-06-24 00:00:00
738,Hazel,Garcia,F,2008-12-08,12,Inactive,120,2025-05-27 18:00:00,2025-11-18 00:00:00
739,Kennedy,Sanchez,F,2010-02-12,9,Inactive,120,2025-06-02 18:00:00,2025-10-13 00:00:00
740,Lucy,Rivera,F,2009-11-17,10,Inactive,120,2025-06-02 17:00:00,2025-06-16 00:00:00
741,Violet,Nguyen,F,2008-09-17,12,Active,120,2025-06-04 14:00:00,2025-10-05 00:00:00
742,Emilia,Wright,F,2008-01-18,11,Inactive,120,2025-06-04 13:00:00,2025-10-15 00:00:00
743,Carter,Roberts,M,2009-12-25,10,Inactive,120,2025-06-07 14:00:00,2025-06-14 00:00:00
744,Savannah,Mitchell,F,2010-08-24,11,Inactive,120,2025-06-07 14:00:00,2025-10-24 00:00:00
745,Paisley,Torres,F,2010-03-24,9,Inactive,120,2025-06-09 13:00:00,2025-10-20 00:00:00
746,Mia,Torres,F,2009-10-27,10,Inactive,120,2025-06-09 13:00:00,2025-06-16 00:00:00
747,Matthew,Rodriguez,M,2010-06-20,9,Inactive,120,2025-06-10 15:00:00,2025-06-17 00:00:00
748,Stella,Adams,F,2009-07-08,12,Inactive,120,2025-06-10 15:00:00,2025-11-27 00:00:00
749,Aurora,Rodriguez,F,2013-01-28,6,Inactive,120,2025-06-16 16:00:00,2025-10-27 00:00:00
750,Julian,Williams,M,2008-12-04,12,Inactive,120,2025-06-16 17:00:00,2025-10-26 00:00:00
751,Elias,Sanchez,M,2009-06-07,10,Inactive,120,2025-06-20 16:00:00,2025-08-15 00:00:00
752,Asher,Campbell,M,2008-03-26,12,Inactive,120,2025-06-20 14:00:00,2025-10-13 00:00:00
753,Aria,Perez,F,2008-03-17,11,Inactive,120,2025-06-21 15:00:00,2025-11-01 00:00:00
754,Harper,Wright,F,2008-05-21,11,Inactive,120,2025-06-21 15:00:00,2025-11-01 00:00:00
755,Abigail,Allen,F,2013-11-11,7,Active,120,2025-06-25 17:00:00,2025-09-01 00:00:00
756,Penelope,Hill,F,2009-04-12,10,Inactive,120,2025-06-25 17:00:00,2025-11-05 00:00:00
757,David,Perez,M,2009-06-19,12,Inactive,120,2025-06-30 17:00:00,2025-10-01 00:00:00
758,John,Miller,M,2010-02-18,10,Active,120,2025-06-30 16:00:00,2025-11-03 00:00:00
